row,speed,bg_color,humanPaddleSize,aiPaddleSize,humanScore,aiScore,guess,tutorial,practice,rt,trial_index,time_elapsed,trial_type,button_pressed,response,responses,worker_id,fg_color,question,round,phase
726,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,782,85,667468,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,difficulty,0,NULL
727,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3101,86,670572,html-slider-response,NULL,65,NULL,5beba23494bff800011dbf9f,NULL,performance,0,NULL
728,15,#3077FF,0.5,1,2,0,1,NULL,NULL,NULL,87,688216,pong,NULL,NULL,NULL,5beba23494bff800011dbf9f,mediumorchid,NULL,21,real-level
729,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1843,88,690062,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,length,0,NULL
730,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2236,89,692300,html-button-response,2,NULL,NULL,5beba23494bff800011dbf9f,NULL,difficulty,0,NULL
731,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3192,90,695495,html-slider-response,NULL,84,NULL,5beba23494bff800011dbf9f,NULL,performance,0,NULL
732,17,#3077FF,0.5,1,1,1,1,NULL,NULL,NULL,91,714735,pong,NULL,NULL,NULL,5beba23494bff800011dbf9f,mediumorchid,NULL,22,real-level
733,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2657,92,717395,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,length,0,NULL
734,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2026,93,719423,html-button-response,2,NULL,NULL,5beba23494bff800011dbf9f,NULL,difficulty,0,NULL
735,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3548,94,722973,html-slider-response,NULL,47,NULL,5beba23494bff800011dbf9f,NULL,performance,0,NULL
736,15,#3077FF,0.5,1,0,0,3,NULL,NULL,NULL,95,738253,pong,NULL,NULL,NULL,5beba23494bff800011dbf9f,mediumorchid,NULL,23,real-level
737,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2776,96,741034,html-button-response,0,NULL,NULL,5beba23494bff800011dbf9f,NULL,length,0,NULL
738,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1489,97,742525,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,difficulty,0,NULL
739,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2846,98,745375,html-slider-response,NULL,55,NULL,5beba23494bff800011dbf9f,NULL,performance,0,NULL
740,13,#3077FF,0.5,1,0,0,2,NULL,NULL,NULL,99,762621,pong,NULL,NULL,NULL,5beba23494bff800011dbf9f,mediumorchid,NULL,24,real-level
741,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3580,100,766202,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,length,0,NULL
742,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3531,101,769735,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,difficulty,0,NULL
743,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2943,102,772681,html-slider-response,NULL,55,NULL,5beba23494bff800011dbf9f,NULL,performance,0,NULL
744,17,#3077FF,1.9,1,0,1,3,NULL,NULL,NULL,103,791922,pong,NULL,NULL,NULL,5beba23494bff800011dbf9f,mediumorchid,NULL,25,real-level
745,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1825,104,793751,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,length,0,NULL
746,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1335,105,795089,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,difficulty,0,NULL
747,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4866,106,799959,html-slider-response,NULL,49,NULL,5beba23494bff800011dbf9f,NULL,performance,0,NULL
748,15,#3077FF,1.9,1,2,0,3,NULL,NULL,NULL,107,815407,pong,NULL,NULL,NULL,5beba23494bff800011dbf9f,mediumorchid,NULL,26,real-level
749,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2257,108,817666,html-button-response,0,NULL,NULL,5beba23494bff800011dbf9f,NULL,length,0,NULL
750,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1299,109,818966,html-button-response,0,NULL,NULL,5beba23494bff800011dbf9f,NULL,difficulty,0,NULL
751,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3811,110,822780,html-slider-response,NULL,86,NULL,5beba23494bff800011dbf9f,NULL,performance,0,NULL
752,17,#3077FF,1.2,1,2,0,1,NULL,NULL,NULL,111,841993,pong,NULL,NULL,NULL,5beba23494bff800011dbf9f,mediumorchid,NULL,27,real-level
753,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2556,112,844551,html-button-response,0,NULL,NULL,5beba23494bff800011dbf9f,NULL,length,0,NULL
754,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,812,113,845365,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,difficulty,0,NULL
755,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5302,114,850670,html-slider-response,NULL,84,NULL,5beba23494bff800011dbf9f,NULL,performance,0,NULL
756,15,#3077FF,1.2,1,0,0,2,NULL,NULL,NULL,115,867877,pong,NULL,NULL,NULL,5beba23494bff800011dbf9f,mediumorchid,NULL,28,real-level
757,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2255,116,870134,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,length,0,NULL
758,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1227,117,871364,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,difficulty,0,NULL
759,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3036,118,874402,html-slider-response,NULL,51,NULL,5beba23494bff800011dbf9f,NULL,performance,0,NULL
760,17,#3077FF,1.2,1,1,0,,NULL,NULL,NULL,119,893563,pong,NULL,NULL,NULL,5beba23494bff800011dbf9f,mediumorchid,NULL,29,real-level
761,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1799,120,895364,html-button-response,0,NULL,NULL,5beba23494bff800011dbf9f,NULL,length,0,NULL
762,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1182,121,896549,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,difficulty,0,NULL
763,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2771,122,899323,html-slider-response,NULL,54,NULL,5beba23494bff800011dbf9f,NULL,performance,0,NULL
764,15,#3077FF,1.2,1,1,1,3,NULL,NULL,NULL,123,914730,pong,NULL,NULL,NULL,5beba23494bff800011dbf9f,mediumorchid,NULL,30,real-level
765,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2393,124,917126,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,length,0,NULL
766,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,828,125,917956,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,difficulty,0,NULL
767,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3192,126,921150,html-slider-response,NULL,45,NULL,5beba23494bff800011dbf9f,NULL,performance,0,NULL
768,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,101306,127,1022461,survey-text,NULL,NULL,"{"Q0":"My guess is that perhaps this experiment is about attention and concentration skills with the hypothesis being that the more visual distractions there are the more attention will likely decrease."}",5beba23494bff800011dbf9f,NULL,hypothesis,NULL,NULL
769,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7798,0,7800,html-keyboard-response,NULL,NULL,NULL,584d44c60bdf1c00010e7940,NULL,NULL,NULL,NULL
770,13,#3077FF,1.2,1,0,3,1,1,0,NULL,1,87438,pong,NULL,NULL,NULL,584d44c60bdf1c00010e7940,mediumorchid,NULL,NULL,NULL
771,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6729,2,94169,html-keyboard-response,NULL,NULL,NULL,584d44c60bdf1c00010e7940,NULL,NULL,NULL,NULL
772,17,#3077FF,1.9,1,2,0,1,NULL,1,NULL,3,117676,pong,NULL,NULL,NULL,584d44c60bdf1c00010e7940,mediumorchid,NULL,NULL,NULL
773,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8418,4,126096,html-keyboard-response,NULL,NULL,NULL,584d44c60bdf1c00010e7940,NULL,NULL,NULL,NULL
774,13,#3077FF,1.9,1,0,0,1,NULL,1,NULL,5,145709,pong,NULL,NULL,NULL,584d44c60bdf1c00010e7940,mediumorchid,NULL,NULL,NULL
775,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2455,6,148165,html-keyboard-response,NULL,NULL,NULL,584d44c60bdf1c00010e7940,NULL,NULL,NULL,NULL
776,13,#3077FF,0.5,1,0,1,,NULL,NULL,NULL,7,163084,pong,NULL,NULL,NULL,584d44c60bdf1c00010e7940,mediumorchid,NULL,1,real-level
777,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5211,8,168297,html-button-response,1,NULL,NULL,584d44c60bdf1c00010e7940,NULL,length,0,NULL
778,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3014,9,171312,html-button-response,1,NULL,NULL,584d44c60bdf1c00010e7940,NULL,difficulty,0,NULL
779,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6367,10,177681,html-slider-response,NULL,35,NULL,584d44c60bdf1c00010e7940,NULL,performance,0,NULL
780,15,#3077FF,1.2,1,1,0,1,NULL,NULL,NULL,11,193042,pong,NULL,NULL,NULL,584d44c60bdf1c00010e7940,mediumorchid,NULL,2,real-level
781,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2525,12,195568,html-button-response,0,NULL,NULL,584d44c60bdf1c00010e7940,NULL,length,0,NULL
782,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1808,13,197377,html-button-response,0,NULL,NULL,584d44c60bdf1c00010e7940,NULL,difficulty,0,NULL
783,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3527,14,200904,html-slider-response,NULL,62,NULL,584d44c60bdf1c00010e7940,NULL,performance,0,NULL
784,17,#3077FF,0.5,1,0,1,2,NULL,NULL,NULL,15,220056,pong,NULL,NULL,NULL,584d44c60bdf1c00010e7940,mediumorchid,NULL,3,real-level
785,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2127,16,222184,html-button-response,1,NULL,NULL,584d44c60bdf1c00010e7940,NULL,length,0,NULL
786,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1623,17,223808,html-button-response,2,NULL,NULL,584d44c60bdf1c00010e7940,NULL,difficulty,0,NULL
787,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3142,18,226953,html-slider-response,NULL,21,NULL,584d44c60bdf1c00010e7940,NULL,performance,0,NULL
788,17,#3077FF,1.2,1,1,1,,NULL,NULL,NULL,19,244263,pong,NULL,NULL,NULL,584d44c60bdf1c00010e7940,mediumorchid,NULL,4,real-level
789,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1896,20,246160,html-button-response,1,NULL,NULL,584d44c60bdf1c00010e7940,NULL,length,0,NULL
790,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1846,21,248008,html-button-response,1,NULL,NULL,584d44c60bdf1c00010e7940,NULL,difficulty,0,NULL
791,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6514,22,254523,html-slider-response,NULL,45,NULL,584d44c60bdf1c00010e7940,NULL,performance,0,NULL
792,13,#3077FF,1.9,1,0,0,2,NULL,NULL,NULL,23,269449,pong,NULL,NULL,NULL,584d44c60bdf1c00010e7940,mediumorchid,NULL,5,real-level
793,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3416,24,272867,html-button-response,0,NULL,NULL,584d44c60bdf1c00010e7940,NULL,length,0,NULL
794,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1935,25,274803,html-button-response,0,NULL,NULL,584d44c60bdf1c00010e7940,NULL,difficulty,0,NULL
795,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5023,26,279827,html-slider-response,NULL,82,NULL,584d44c60bdf1c00010e7940,NULL,performance,0,NULL
796,15,#3077FF,0.5,1,1,2,1,NULL,NULL,NULL,27,297385,pong,NULL,NULL,NULL,584d44c60bdf1c00010e7940,mediumorchid,NULL,6,real-level
797,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1928,28,299314,html-button-response,1,NULL,NULL,584d44c60bdf1c00010e7940,NULL,length,0,NULL
798,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2039,29,301354,html-button-response,1,NULL,NULL,584d44c60bdf1c00010e7940,NULL,difficulty,0,NULL
799,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3855,30,305210,html-slider-response,NULL,31,NULL,584d44c60bdf1c00010e7940,NULL,performance,0,NULL
800,15,#3077FF,1.9,1,1,2,2,NULL,NULL,NULL,31,322733,pong,NULL,NULL,NULL,584d44c60bdf1c00010e7940,mediumorchid,NULL,7,real-level
801,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2032,32,324767,html-button-response,0,NULL,NULL,584d44c60bdf1c00010e7940,NULL,length,0,NULL
802,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1607,33,326374,html-button-response,0,NULL,NULL,584d44c60bdf1c00010e7940,NULL,difficulty,0,NULL
803,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2615,34,328990,html-slider-response,NULL,61,NULL,584d44c60bdf1c00010e7940,NULL,performance,0,NULL
804,13,#3077FF,1.2,1,0,1,1,NULL,NULL,NULL,35,344200,pong,NULL,NULL,NULL,584d44c60bdf1c00010e7940,mediumorchid,NULL,8,real-level
805,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2117,36,346318,html-button-response,1,NULL,NULL,584d44c60bdf1c00010e7940,NULL,length,0,NULL
806,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1734,37,348054,html-button-response,1,NULL,NULL,584d44c60bdf1c00010e7940,NULL,difficulty,0,NULL
807,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2862,38,350918,html-slider-response,NULL,63,NULL,584d44c60bdf1c00010e7940,NULL,performance,0,NULL
808,17,#3077FF,0.5,1,0,3,3,NULL,NULL,NULL,39,368358,pong,NULL,NULL,NULL,584d44c60bdf1c00010e7940,mediumorchid,NULL,9,real-level
809,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2047,40,370406,html-button-response,1,NULL,NULL,584d44c60bdf1c00010e7940,NULL,length,0,NULL
810,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1919,41,372326,html-button-response,2,NULL,NULL,584d44c60bdf1c00010e7940,NULL,difficulty,0,NULL
811,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3015,42,375342,html-slider-response,NULL,20,NULL,584d44c60bdf1c00010e7940,NULL,performance,0,NULL
812,17,#3077FF,1.2,1,1,1,3,NULL,NULL,NULL,43,395005,pong,NULL,NULL,NULL,584d44c60bdf1c00010e7940,mediumorchid,NULL,10,real-level
813,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1775,44,396781,html-button-response,1,NULL,NULL,584d44c60bdf1c00010e7940,NULL,length,0,NULL
814,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3598,45,400381,html-button-response,1,NULL,NULL,584d44c60bdf1c00010e7940,NULL,difficulty,0,NULL
815,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3398,46,403781,html-slider-response,NULL,57,NULL,584d44c60bdf1c00010e7940,NULL,performance,0,NULL
816,17,#3077FF,1.2,1,1,0,3,NULL,NULL,NULL,47,422956,pong,NULL,NULL,NULL,584d44c60bdf1c00010e7940,mediumorchid,NULL,11,real-level
817,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1998,48,424957,html-button-response,1,NULL,NULL,584d44c60bdf1c00010e7940,NULL,length,0,NULL
818,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1775,49,426733,html-button-response,0,NULL,NULL,584d44c60bdf1c00010e7940,NULL,difficulty,0,NULL
819,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2807,50,429541,html-slider-response,NULL,56,NULL,584d44c60bdf1c00010e7940,NULL,performance,0,NULL
820,13,#3077FF,1.2,1,0,0,3,NULL,NULL,NULL,51,446880,pong,NULL,NULL,NULL,584d44c60bdf1c00010e7940,mediumorchid,NULL,12,real-level
821,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1852,52,448733,html-button-response,0,NULL,NULL,584d44c60bdf1c00010e7940,NULL,length,0,NULL
822,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1094,53,449829,html-button-response,0,NULL,NULL,584d44c60bdf1c00010e7940,NULL,difficulty,0,NULL
823,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4183,54,454013,html-slider-response,NULL,81,NULL,584d44c60bdf1c00010e7940,NULL,performance,0,NULL
824,17,#3077FF,1.2,1,1,0,,NULL,NULL,NULL,55,472993,pong,NULL,NULL,NULL,584d44c60bdf1c00010e7940,mediumorchid,NULL,13,real-level
825,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1618,56,474613,html-button-response,1,NULL,NULL,584d44c60bdf1c00010e7940,NULL,length,0,NULL
826,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,847,57,475461,html-button-response,1,NULL,NULL,584d44c60bdf1c00010e7940,NULL,difficulty,0,NULL
827,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2823,58,478285,html-slider-response,NULL,43,NULL,584d44c60bdf1c00010e7940,NULL,performance,0,NULL
828,17,#3077FF,0.5,1,1,2,3,NULL,NULL,NULL,59,495596,pong,NULL,NULL,NULL,584d44c60bdf1c00010e7940,mediumorchid,NULL,14,real-level
829,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1904,60,497501,html-button-response,2,NULL,NULL,584d44c60bdf1c00010e7940,NULL,length,0,NULL
830,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1423,61,498925,html-button-response,2,NULL,NULL,584d44c60bdf1c00010e7940,NULL,difficulty,0,NULL
831,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3221,62,502148,html-slider-response,NULL,10,NULL,584d44c60bdf1c00010e7940,NULL,performance,0,NULL
832,13,#3077FF,1.9,1,0,0,,NULL,NULL,NULL,63,517282,pong,NULL,NULL,NULL,584d44c60bdf1c00010e7940,mediumorchid,NULL,15,real-level
833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2881,64,520164,html-button-response,1,NULL,NULL,584d44c60bdf1c00010e7940,NULL,length,0,NULL
834,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1351,65,521516,html-button-response,0,NULL,NULL,584d44c60bdf1c00010e7940,NULL,difficulty,0,NULL
835,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2390,66,523908,html-slider-response,NULL,65,NULL,584d44c60bdf1c00010e7940,NULL,performance,0,NULL
836,15,#3077FF,0.5,1,1,1,3,NULL,NULL,NULL,67,539251,pong,NULL,NULL,NULL,584d44c60bdf1c00010e7940,mediumorchid,NULL,16,real-level
837,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1679,68,540932,html-button-response,1,NULL,NULL,584d44c60bdf1c00010e7940,NULL,length,0,NULL
838,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1871,69,542804,html-button-response,2,NULL,NULL,584d44c60bdf1c00010e7940,NULL,difficulty,0,NULL
839,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2982,70,545788,html-slider-response,NULL,31,NULL,584d44c60bdf1c00010e7940,NULL,performance,0,NULL
840,13,#3077FF,1.2,1,0,0,3,NULL,NULL,NULL,71,563593,pong,NULL,NULL,NULL,584d44c60bdf1c00010e7940,mediumorchid,NULL,17,real-level
841,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1649,72,565243,html-button-response,1,NULL,NULL,584d44c60bdf1c00010e7940,NULL,length,0,NULL
842,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1191,73,566435,html-button-response,0,NULL,NULL,584d44c60bdf1c00010e7940,NULL,difficulty,0,NULL
843,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2487,74,568923,html-slider-response,NULL,79,NULL,584d44c60bdf1c00010e7940,NULL,performance,0,NULL
844,13,#3077FF,1.9,1,0,0,3,NULL,NULL,NULL,75,586565,pong,NULL,NULL,NULL,584d44c60bdf1c00010e7940,mediumorchid,NULL,18,real-level
845,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1517,76,588083,html-button-response,1,NULL,NULL,584d44c60bdf1c00010e7940,NULL,length,0,NULL
846,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,951,77,589036,html-button-response,0,NULL,NULL,584d44c60bdf1c00010e7940,NULL,difficulty,0,NULL
847,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3390,78,592427,html-slider-response,NULL,100,NULL,584d44c60bdf1c00010e7940,NULL,performance,0,NULL
848,15,#3077FF,1.9,1,1,0,3,NULL,NULL,NULL,79,610036,pong,NULL,NULL,NULL,584d44c60bdf1c00010e7940,mediumorchid,NULL,19,real-level
849,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1389,80,611427,html-button-response,1,NULL,NULL,584d44c60bdf1c00010e7940,NULL,length,0,NULL
850,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2879,81,614307,html-button-response,1,NULL,NULL,584d44c60bdf1c00010e7940,NULL,difficulty,0,NULL
851,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3752,82,618059,html-slider-response,NULL,56,NULL,584d44c60bdf1c00010e7940,NULL,performance,0,NULL
852,15,#3077FF,1.2,1,0,0,3,NULL,NULL,NULL,83,633292,pong,NULL,NULL,NULL,584d44c60bdf1c00010e7940,mediumorchid,NULL,20,real-level
853,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3254,84,636547,html-button-response,0,NULL,NULL,584d44c60bdf1c00010e7940,NULL,length,0,NULL
854,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1295,85,637843,html-button-response,0,NULL,NULL,584d44c60bdf1c00010e7940,NULL,difficulty,0,NULL
855,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3007,86,640851,html-slider-response,NULL,56,NULL,584d44c60bdf1c00010e7940,NULL,performance,0,NULL
856,17,#3077FF,1.9,1,2,0,3,NULL,NULL,NULL,87,660023,pong,NULL,NULL,NULL,584d44c60bdf1c00010e7940,mediumorchid,NULL,21,real-level
857,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1578,88,661603,html-button-response,1,NULL,NULL,584d44c60bdf1c00010e7940,NULL,length,0,NULL
858,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,639,89,662244,html-button-response,1,NULL,NULL,584d44c60bdf1c00010e7940,NULL,difficulty,0,NULL
859,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3510,90,665755,html-slider-response,NULL,52,NULL,584d44c60bdf1c00010e7940,NULL,performance,0,NULL
860,13,#3077FF,0.5,1,0,2,3,NULL,NULL,NULL,91,680823,pong,NULL,NULL,NULL,584d44c60bdf1c00010e7940,mediumorchid,NULL,22,real-level
861,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2066,92,682891,html-button-response,1,NULL,NULL,584d44c60bdf1c00010e7940,NULL,length,0,NULL
862,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1503,93,684395,html-button-response,2,NULL,NULL,584d44c60bdf1c00010e7940,NULL,difficulty,0,NULL
863,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2639,94,687034,html-slider-response,NULL,46,NULL,584d44c60bdf1c00010e7940,NULL,performance,0,NULL
864,15,#3077FF,0.5,1,1,2,3,NULL,NULL,NULL,95,702341,pong,NULL,NULL,NULL,584d44c60bdf1c00010e7940,mediumorchid,NULL,23,real-level
865,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2085,96,704426,html-button-response,0,NULL,NULL,584d44c60bdf1c00010e7940,NULL,length,0,NULL
866,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1647,97,706074,html-button-response,1,NULL,NULL,584d44c60bdf1c00010e7940,NULL,difficulty,0,NULL
867,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3215,98,709290,html-slider-response,NULL,49,NULL,584d44c60bdf1c00010e7940,NULL,performance,0,NULL
868,13,#3077FF,1.2,1,0,0,2,NULL,NULL,NULL,99,726784,pong,NULL,NULL,NULL,584d44c60bdf1c00010e7940,mediumorchid,NULL,24,real-level
869,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1952,100,728738,html-button-response,1,NULL,NULL,584d44c60bdf1c00010e7940,NULL,length,0,NULL
870,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1623,101,730362,html-button-response,1,NULL,NULL,584d44c60bdf1c00010e7940,NULL,difficulty,0,NULL
871,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4878,102,735242,html-slider-response,NULL,49,NULL,584d44c60bdf1c00010e7940,NULL,performance,0,NULL
872,15,#3077FF,1.9,1,0,1,,NULL,NULL,NULL,103,750472,pong,NULL,NULL,NULL,584d44c60bdf1c00010e7940,mediumorchid,NULL,25,real-level
873,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2144,104,752618,html-button-response,1,NULL,NULL,584d44c60bdf1c00010e7940,NULL,length,0,NULL
874,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2167,105,754786,html-button-response,1,NULL,NULL,584d44c60bdf1c00010e7940,NULL,difficulty,0,NULL
875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3119,106,757906,html-slider-response,NULL,46,NULL,584d44c60bdf1c00010e7940,NULL,performance,0,NULL
876,15,#3077FF,1.9,1,1,1,3,NULL,NULL,NULL,107,775049,pong,NULL,NULL,NULL,584d44c60bdf1c00010e7940,mediumorchid,NULL,26,real-level
877,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1990,108,777041,html-button-response,2,NULL,NULL,584d44c60bdf1c00010e7940,NULL,length,0,NULL
878,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1792,109,778834,html-button-response,1,NULL,NULL,584d44c60bdf1c00010e7940,NULL,difficulty,0,NULL
